statecode,statename,districtcode,district_name,localbodycode,localbody_name,localbody_type,status,confidence_score,disparity_category,validation_flag,top3_candidates
33,Tamil Nadu,569,Coimbatore,252657,Thondamuthur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,569,Coimbatore,252658,Alanthurai,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,569,Coimbatore,252659,Pooluvapatti,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,569,Coimbatore,252661,Perur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,569,Coimbatore,252665,Madukkarai,Municipality,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,569,Coimbatore,252666,Ettimadai,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,569,Coimbatore,252667,Thirumalayampalayam,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,569,Coimbatore,252668,Othakalmandapam,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,569,Coimbatore,252670,Kinathukadavu,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,569,Coimbatore,252671,Periya Negamam,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,569,Coimbatore,252673,Zamin Uthukuli,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,569,Coimbatore,252674,Pollachi,Municipality,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,569,Coimbatore,252676,Suleeswaranpatti,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,569,Coimbatore,252677,Samathur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,569,Coimbatore,252678,Anaimalai,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,569,Coimbatore,252679,Odaiyakulam,Town Panchayat,AI PREDICTION,1.0,,AMBIGUOUS PREDICTION,569:Coimbatore(100.0%) | 634:Tiruppur(100.0%)
33,Tamil Nadu,569,Coimbatore,252680,Vettaikaranpudur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,569,Coimbatore,252681,Kottur,Town Panchayat,AMBIGUOUS MATCH,0.5,LOW DISPARITY,HIGH AMBIGUITY,569:Coimbatore(50.0%) | | | 588:Theni(50.0%)
33,Tamil Nadu,569,Coimbatore,252689,Valparai,Municipality,AI PREDICTION,1.0,,AMBIGUOUS PREDICTION,569:Coimbatore(100.0%) | 634:Tiruppur(100.0%)
33,Tamil Nadu,569,Coimbatore,252903,Thenkarai,Town Panchayat,AMBIGUOUS MATCH,0.6667,HIGH DISPARITY,NEARLY RESOLVABLE,569:Coimbatore(66.67%) | | | 588:Theni(33.33%)
33,Tamil Nadu,569,Coimbatore,260290,Narasimhanaickenpalayam,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,570,Cuddalore,252453,Ulundurpettai,Municipality,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,570,Cuddalore,252768,Melpattampakkam,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,570,Cuddalore,252769,Nellikuppam,Municipality,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,570,Cuddalore,252770,Panruti,Municipality,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,570,Cuddalore,252771,Thorapadi,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,570,Cuddalore,252773,Cuddalore,Municipal Corporations,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,570,Cuddalore,252775,Kurinjipadi,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,570,Cuddalore,252776,Vadalur,Municipality,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,570,Cuddalore,252777,Parangipettai,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,570,Cuddalore,252778,Sethiathoppu,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,570,Cuddalore,252779,Bhuvanagiri,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,570,Cuddalore,252780,Killai,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,570,Cuddalore,252781,Chidambaram,Municipality,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,570,Cuddalore,252782,Annamalai Nagar,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,570,Cuddalore,252783,Srimushnam,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,570,Cuddalore,252784,Lalpet,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,570,Cuddalore,252785,Kattumannarkoil,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,570,Cuddalore,252786,Mangalampet,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,570,Cuddalore,252787,Virudhachalam,Municipality,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,570,Cuddalore,252788,Gangaikondan,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,570,Cuddalore,252789,Tittakudi,Municipality,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,570,Cuddalore,252790,Pennadam,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,571,Dharmapuri,252407,Marandahalli,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,571,Dharmapuri,252408,Karimangalam,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,571,Dharmapuri,252409,Palakkodu,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,571,Dharmapuri,252412,Kambainallur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,571,Dharmapuri,252413,Harur,Municipality,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,571,Dharmapuri,252414,Kadathur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,571,Dharmapuri,252415,B.Mallapuram,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,571,Dharmapuri,252416,Pappireddipatti,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,571,Dharmapuri,252417,Dharmapuri,Municipality,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,571,Dharmapuri,252419,Pennagaram,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,572,Dindigul,252690,Keeranur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,572,Dindigul,252691,Ayakudi,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,572,Dindigul,252692,Palani,Municipality,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,572,Dindigul,252693,Neikkarapatti,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,572,Dindigul,252694,Balasamudram,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,572,Dindigul,252695,Oddanchatram,Municipality,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,572,Dindigul,252696,Palayam,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,572,Dindigul,252697,Vedasandur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,572,Dindigul,252698,Eriodu,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,572,Dindigul,252699,Ayyalur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,572,Dindigul,252700,Vadamadurai,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,572,Dindigul,252701,Natham,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,572,Dindigul,252702,Agaram,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,572,Dindigul,252703,Thadikombu,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,572,Dindigul,252704,Sriramapuram,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,572,Dindigul,252705,Kannivadi,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,572,Dindigul,252707,Dindigul,Municipal Corporations,AMBIGUOUS MATCH,0.6667,HIGH DISPARITY,NEARLY RESOLVABLE,572:Dindigul(66.67%)
33,Tamil Nadu,572,Dindigul,252709,Chinnalapatti,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,572,Dindigul,252710,Sithayankottai,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,572,Dindigul,252711,Ayyampalayam,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,572,Dindigul,252712,Pannaikadu,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,572,Dindigul,252713,Kodaikanal,Municipality,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,572,Dindigul,252714,Ammainaickanur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,572,Dindigul,252715,Nilakkottai,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,572,Dindigul,252716,Sevugampatti,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,572,Dindigul,252717,Pattiveeranpatti,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,572,Dindigul,252718,Batlagundu,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252506,Pallipalayam,Municipality,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252527,Kembainaickenpalayam,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252528,Sathyamangalam,Municipality,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252529,Ariyappampalayam,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252530,Bhavanisagar,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252532,Nerinjipettai,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252533,Ammapettai,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252534,Olagadam,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252535,Anthiyur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252536,Athani,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252537,Appakudal,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252538,Jambai,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252539,Bhavani,Municipality,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252540,Salangapalayam,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252541,Periyakodiveri,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252542,Vaniputhur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252543,P.Mettupalayam,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252544,Kugalur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252545,Lakkampatti,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252546,Kasipalayam (G),Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252547,Gobichettipalayam,Municipality,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252549,Kolappalur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252550,Nambiyur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252551,Pethampalayam,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252553,Kanjikovil,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252554,Karumandi Chellipalayam,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252555,Nallampatti,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252558,Perundurai,Municipality,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252560,Uthukuli,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252562,Chennimalai,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252564,Chithode,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252565,Nasiyanur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252568,Erode,Municipal Corporations,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252572,Avalpoondurai,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252573,Modakkurichi,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252574,Pasur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252575,Arachalur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252577,Kilambadi,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252578,Vellottamparappu,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252580,Kollankoil,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252581,Unjalur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252582,Vengambur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252583,Kodumudi,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252584,Chennasamudram,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,573,Erode,252987,Sivagiri,Town Panchayat,AMBIGUOUS MATCH,0.5,LOW DISPARITY,HIGH AMBIGUITY,573:Erode(50.0%) | | | 733:Tenkasi(50.0%)
33,Tamil Nadu,574,Kancheepuram,252278,Poonamallee,Municipality,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,574,Kancheepuram,252295,Mangadu,Municipality,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,574,Kancheepuram,252298,Kundrathur,Municipality,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,574,Kancheepuram,252299,Sriperumbudur,Municipality,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,574,Kancheepuram,252329,Nandivaram - Guduvancheri,Municipality,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,574,Kancheepuram,252336,Kancheepuram,Municipal Corporations,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,574,Kancheepuram,252341,Walajabad,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,574,Kancheepuram,252342,Uthiramerur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,574,Kancheepuram,252556,Kunnathur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253032,Kadayal,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253033,Arumanai,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253034,Edaicode,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253035,Palugal,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253036,Kaliyakkavilai,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253037,Pacode,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253038,Kuzhithurai,Municipality,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253039,Unnamalaikadai,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253041,Puthukkadai,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253042,Kollancode,Municipality,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253044,Keezhkulam,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253045,Killiyoor,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253046,Karungal,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253048,Thirparappu,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253049,Thiruvattar,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253050,Kulasekaram,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253051,Ponmanai,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253053,Kothanallur,Town Panchayat,AI PREDICTION,1.0,,STRONG MATCH,575:Kanniyakumari(100.0%)
33,Tamil Nadu,575,Kanniyakumari,253054,Verkilambi,Town Panchayat,AI PREDICTION,1.0,,STRONG MATCH,575:Kanniyakumari(100.0%)
33,Tamil Nadu,575,Kanniyakumari,253056,Valvaithankoshtam,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253057,Mulagumudu,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253058,Kappiyarai,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253059,Thiruvithancode,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253060,Vilavur,Town Panchayat,AI PREDICTION,1.0,,STRONG MATCH,575:Kanniyakumari(100.0%)
33,Tamil Nadu,575,Kanniyakumari,253061,Padmanabhapuram,Municipality,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253062,Villukuri,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253064,Eraniel,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253065,Kallukuttam,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253066,Neyyoor,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253067,Reethapuram,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253068,Colachel,Municipality,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253069,Manavalakurichi,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253070,Mandaikadu,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253071,Thingalnagar,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253072,Vellimalai,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253073,Azhagiapandipuram,Town Panchayat,AMBIGUOUS MATCH,0.5,LOW DISPARITY,HIGH AMBIGUITY,575:Kanniyakumari(50.0%) | | | 592:Tirunelveli(50.0%)
33,Tamil Nadu,575,Kanniyakumari,253074,Boothapandi,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253075,Thazhakudy,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253076,Aralvaimozhi,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253077,Therur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253078,Marungur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253079,Nagercoil,Municipal Corporations,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253081,Ganapathipuram,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253082,Suchindrum,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253083,Mylaudy,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253085,Puthalam,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253087,Thenthamaraikulam,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253088,Kottaram,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253089,Anjugrammam,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253090,Agastheeswaram,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,253091,Kanniyakumari,Municipality,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,260288,Azhagappapuram,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,575,Kanniyakumari,260292,Palappallam,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,576,Karur,252552,Pallapalayam,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,576,Karur,252589,Kannivadi,Town Panchayat,AMBIGUOUS MATCH,0.5,LOW DISPARITY,HIGH AMBIGUITY,576:Karur(50.0%) | | | 634:Tiruppur(50.0%)
33,Tamil Nadu,576,Karur,252719,Aravakurichi,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,576,Karur,252720,Pallapatti,Municipality,AMBIGUOUS MATCH,0.5,LOW DISPARITY,HIGH AMBIGUITY,576:Karur(50.0%) | | | 588:Theni(50.0%)
33,Tamil Nadu,576,Karur,252723,Punjai Thottakurichi,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,576,Karur,252725,Karur,Municipal Corporations,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,576,Karur,252726,Puliyur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,576,Karur,252727,Uppidamangalam,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,576,Karur,252729,Krishnarayapuram,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,576,Karur,252730,P.J. Cholapuram,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,576,Karur,252731,Kulithalai,Municipality,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,576,Karur,252732,Marudur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,576,Karur,252733,Nangavaram,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,576,Karur,252819,Cholapuram,Town Panchayat,AMBIGUOUS MATCH,0.5,LOW DISPARITY,HIGH AMBIGUITY,576:Karur(50.0%) | | | 586:Thanjavur(50.0%)
33,Tamil Nadu,576,Karur,252843,Iluppur,Town Panchayat,AMBIGUOUS MATCH,0.5,LOW DISPARITY,HIGH AMBIGUITY,576:Karur(50.0%) | | | 582:Pudukkottai(50.0%)
33,Tamil Nadu,576,Karur,252845,Keeranur,Town Panchayat,AMBIGUOUS MATCH,0.3333,LOW DISPARITY,HIGH AMBIGUITY,576:Karur(33.33%) | | | 582:Pudukkottai(33.33%)
33,Tamil Nadu,576,Karur,252979,Athur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,576,Karur,300381,Pugalur,Municipality,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,577,Krishnagiri,252399,Hosur,Municipal Corporations,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,577,Krishnagiri,252401,Bargur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,577,Krishnagiri,252402,Krishnagiri,Municipality,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,577,Krishnagiri,252404,Kaveripattinam,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,577,Krishnagiri,252405,Kelamangalam,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,577,Krishnagiri,252406,Denkanikottai,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,577,Krishnagiri,252410,Nagojanahalli,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,577,Krishnagiri,252411,Uthangarai,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,578,Madurai,252660,Thenkarai,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,578,Madurai,252664,Vellalur,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,578,Madurai,252870,A.Vellalapatti,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,578,Madurai,252871,Melur,Municipality,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,578,Madurai,252872,Paravai,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,578,Madurai,252880,Palamedu,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
33,Tamil Nadu,578,Madurai,252881,Vadipatti,Town Panchayat,FULL MATCH,1.0,,EXACT MATCH,
